#time	#height
341	4.40316470588233
342	4.41332470588233
343	4.42348470588233
344	4.43364470588233
345	4.44380470588233
346	4.45396470588233
347	4.46412470588233
348	4.47428470588233
349	4.48444470588233
350	4.49460470588233
351	4.50476470588233
352	4.51492470588233
353	4.52508470588233
354	4.53524470588233
355	4.54540470588233
356	4.55556470588233
357	4.56572470588233
358	4.57588470588233
359	4.58526746588233
360	4.59407118208233
361	4.60244351065133
362	4.61049445543523
363	4.61830596929924
364	4.62593910712793
365	4.6334393548103
366	4.64084059933367
367	4.64816808650358
368	4.65544062444516
369	4.66267222521164
370	4.66987332778266
371	4.67705170919808
372	4.68421316335256
373	4.69136200669765
374	4.69850145498975
375	4.70563390396735
376	4.71276113845567
377	4.71988448814947
378	4.72700494367135
379	4.73412324303515
380	4.74123993606118
381	4.74835543236557
382	4.75547003711234
383	4.76258397764869
384	4.76969742334827
385	4.77681050039445
386	4.78392330279386
387	4.79103590058142
388	4.79814834593315
389	4.80526067772019
390	4.81237292490154
391	4.81948510905164
392	4.82659724624346
393	4.83370934845137
394	4.84082142459627
395	4.84793348132421
396	4.85504552358653
397	4.86215755507196
398	4.8692695785286
399	4.8763815960038
400	4.88349360902283
401	4.890605618722
402	4.89771762594788
403	4.90482963133117
404	4.91194163534171
405	4.91905363832957
406	4.92616564055552
407	4.93327764221386
408	4.94038964344932
409	4.94750164436973
410	4.95461364505545
411	4.9617256455663
412	4.96883764594689
413	4.97594964623042
414	4.98306164644166
415	4.99017364659903
416	4.99728564671627
417	5.00439764680361
418	5.01150964686869
419	5.01862164691716
420	5.02573364695328
421	5.03284564698019
422	5.03995764700023
423	5.04706964701517
424	5.05418164702629
425	5.06129364703458
426	5.06840564704075
427	5.07551764704536
428	5.08262964704878
429	5.08974164705133
430	5.09685364705324
431	5.10396564705465
432	5.11107764705571
433	5.1181896470565
434	5.12530164705708
435	5.13241364705752
436	5.13952564705784
437	5.14663764705809
438	5.15374964705827
439	5.1608616470584
440	5.1679736470585
441	5.17508564705858
442	5.18219764705863
443	5.18930964705867
444	5.1964216470587
445	5.20353364705873
446	5.21064564705874
447	5.21775764705876
448	5.22486964705877
449	5.23198164705877
450	5.23909364705878
451	5.24620564705878
452	5.25331764705879
453	5.26042964705879
454	5.26754164705879
455	5.27465364705879
456	5.28176564705879
457	5.28887764705879
458	5.29598964705879
459	5.30310164705879
460	5.31021364705879
461	5.31732564705879
462	5.32443764705879
463	5.33154964705879
464	5.33866164705879
465	5.34577364705879
466	5.35288564705879
467	5.35999764705879
468	5.36710964705879
469	5.37422164705879
470	5.38133364705879
471	5.38844564705879
472	5.39555764705879
473	5.40266964705879
474	5.40978164705879
475	5.41689364705879
476	5.42400564705879
477	5.43111764705879
478	5.43822964705879
479	5.44534164705879
480	5.45245364705879
481	5.45956564705879
482	5.46667764705879
483	5.47378964705879
484	5.48090164705879
485	5.48801364705879
486	5.49512564705879
487	5.50223764705879
488	5.50934964705879
489	5.5164616470588
490	5.5235736470588
491	5.53068564705879
492	5.53779764705879
493	5.5449096470588
494	5.5520216470588
495	5.5591336470588
496	5.5662456470588
497	5.5733576470588
498	5.5804696470588
499	5.5875816470588
500	5.5946936470588
501	5.6018056470588
502	5.6089176470588
503	5.6160296470588
504	5.6231416470588
505	5.6302536470588
506	5.6373656470588
507	5.6444776470588
508	5.6515896470588
509	5.6587016470588
510	5.6658136470588
511	5.6729256470588
512	5.6800376470588
513	5.6871496470588
514	5.6942616470588
515	5.7013736470588
516	5.7084856470588
517	5.7155976470588
518	5.7227096470588
519	5.7298216470588
520	5.7369336470588
521	5.7440456470588
522	5.7511576470588
523	5.7582696470588
524	5.7653816470588
525	5.7724936470588
526	5.7796056470588
527	5.7867176470588
528	5.7938296470588
529	5.8009416470588
530	5.8080536470588
531	5.8151656470588
532	5.8222776470588
533	5.8293896470588
534	5.8365016470588
535	5.8436136470588
536	5.8507256470588
537	5.8578376470588
538	5.8649496470588
539	5.8720616470588
540	5.8791736470588
541	5.8862856470588
542	5.8933976470588
543	5.9005096470588
544	5.9076216470588
545	5.9147336470588
546	5.9218456470588
547	5.9289576470588
548	5.9360696470588
549	5.9431816470588
550	5.9502936470588
551	5.9574056470588
552	5.9645176470588
553	5.9716296470588
554	5.9787416470588
555	5.9858536470588
556	5.9929656470588
557	6.0000776470588
558	6.0071896470588
559	6.0143016470588
560	6.0214136470588
561	6.0285256470588
562	6.0356376470588
563	6.0427496470588
564	6.0498616470588
565	6.0569736470588
566	6.0640856470588
567	6.0711976470588
568	6.0783096470588
569	6.0854216470588
570	6.0925336470588
571	6.0996456470588
572	6.1067576470588
573	6.1138696470588
574	6.1209816470588
575	6.1280936470588
576	6.1352056470588
577	6.1423176470588
578	6.1494296470588
579	6.1565416470588
580	6.1636536470588
581	6.1707656470588
582	6.1778776470588
583	6.1849896470588
584	6.1921016470588
585	6.1992136470588
586	6.2063256470588
587	6.2134376470588
588	6.2205496470588
589	6.2276616470588
590	6.2347736470588
591	6.2418856470588
592	6.2489976470588
593	6.2561096470588
594	6.2632216470588
595	6.2703336470588
596	6.2774456470588
597	6.2845576470588
598	6.2916696470588
599	6.2987816470588
600	6.3058936470588
601	6.3130056470588
602	6.3201176470588
603	6.3272296470588
604	6.3343416470588
605	6.3414536470588
606	6.3485656470588
607	6.3556776470588
608	6.3627896470588
609	6.3699016470588
610	6.3770136470588
611	6.3841256470588
612	6.3912376470588
613	6.3983496470588
614	6.40546164705881
615	6.41257364705881
616	6.4196856470588
617	6.4267976470588
618	6.43390964705881
619	6.44102164705881
620	6.44813364705881
621	6.45524564705881
622	6.46235764705881
623	6.46946964705881
624	6.47658164705881
625	6.48369364705881
626	6.49080564705881
627	6.49791764705881
628	6.50502964705881
629	6.51214164705881
630	6.51925364705881
631	6.52636564705881
632	6.53347764705881
633	6.54058964705881
634	6.54770164705881
635	6.55481364705881
636	6.56192564705881
637	6.56903764705881
638	6.57614964705881
639	6.58326164705881
640	6.59037364705881
641	6.59748564705881
642	6.60459764705881
643	6.61170964705881
644	6.61882164705881
645	6.62593364705881
646	6.63304564705881
647	6.64015764705881
648	6.64726964705881
649	6.65438164705881
650	6.66149364705881
651	6.66860564705881
652	6.67571764705881
653	6.68282964705881
654	6.68994164705881
655	6.69705364705881
656	6.70416564705881
657	6.71127764705881
658	6.71838964705881
659	6.72550164705881
660	6.73261364705881
661	6.73972564705881
662	6.74683764705881
663	6.75394964705881
664	6.76106164705881
665	6.76817364705881
666	6.77528564705881
667	6.78239764705881
668	6.78950964705881
669	6.79662164705881
670	6.80373364705881
671	6.81084564705881
672	6.81795764705881
673	6.82506964705881
674	6.83218164705881
675	6.83929364705881
676	6.84640564705881
677	6.85351764705881
678	6.86062964705881
679	6.86774164705881
680	6.87485364705881
681	6.88196564705881
682	6.88907764705881
683	6.89618964705881
684	6.90330164705881
685	6.91041364705881
686	6.91752564705881
687	6.92463764705881
688	6.93174964705881
689	6.93886164705881
690	6.94597364705881
691	6.95308564705881
692	6.96019764705881
693	6.96730964705881
694	6.97442164705881
695	6.98153364705881
696	6.98864564705881
697	6.99575764705881
698	7.00286964705881
699	7.00998164705881
700	7.01709364705881
701	7.02420564705881
702	7.03131764705881
703	7.03842964705881
704	7.04554164705881
705	7.05265364705881
706	7.05976564705881
707	7.06687764705881
708	7.07398964705881
709	7.08110164705881
710	7.08821364705881
711	7.09532564705881
712	7.10243764705881
713	7.10954964705881
714	7.11666164705881
715	7.12377364705881
716	7.13088564705881
717	7.13799764705881
718	7.14510964705881
719	7.15222164705881
720	7.15933364705881
721	7.16644564705881
722	7.17355764705881
723	7.18066964705881
724	7.18778164705881
725	7.19489364705881
726	7.20200564705881
727	7.20911764705881
728	7.21622964705881
729	7.22334164705881
730	7.23045364705881
731	7.23756564705881
732	7.24467764705881
733	7.25178964705881
734	7.25890164705881
735	7.26601364705881
736	7.27312564705881
737	7.28023764705881
738	7.28734964705881
739	7.29446164705882
740	7.30157364705882
741	7.30868564705881
742	7.31579764705881
743	7.32259875105881
744	7.32913652614681
745	7.33545126164635
746	7.34157708261446
747	7.34754289297444
748	7.35337317434935
749	7.3590886626739
750	7.36470692128479
751	7.37024282632822
752	7.3757089779
753	7.3811160482813
754	7.38647307689426
755	7.39178772012944
756	7.39706646294963
757	7.40231479811834
758	7.40753737800623
759	7.41273814317128
760	7.41792043126607
761	7.42308706928236
762	7.42824045168216
763	7.43338260657479
764	7.43851525176884
765	7.44363984224821
766	7.44875761038423
767	7.45386959999544
768	7.45897669519614
769	7.46407964483113
770	7.46917908317197
771	7.47427554744665
772	7.47936949268731
773	7.48446130430615
774	7.48955130874731
775	7.49463978250897
776	7.4997269597851
777	7.50481303893798
778	7.50989818798047
779	7.51498254921945
780	7.52006624318888
781	7.52514937198098
782	7.53023202206789
783	7.5353142666915
784	7.5403961678877
785	7.54547777820088
786	7.55055914213614
787	7.55564029738931
788	7.56072127588875
789	7.56580210467777
790	7.57088280666207
791	7.57596340124277
792	7.58104390485263
793	7.58612433141017
794	7.59120469270442
795	7.59628499872064
796	7.60136525791638
797	7.60644547745517
798	7.61152566340453
799	7.61660582090364
800	7.62168595430538
801	7.62676606729666
802	7.63184616300027
803	7.63692624406122
804	7.64200631271986
805	7.64708637087372
806	7.65216642013004
807	7.65724646185014
808	7.66232649718707
809	7.66740652711745
810	7.67248655246848
811	7.6775665739408
812	7.68264659212786
813	7.68772660753229
814	7.69280662057985
815	7.69788663163113
816	7.70296664099157
817	7.70804664891986
818	7.71312665563512
819	7.71820666132294
820	7.72328666614053
821	7.72836667022103
822	7.73344667367721
823	7.7385266766046
824	7.74360667908409
825	7.74868668118423
826	7.75376668296304
827	7.75884668446969
828	7.76392668574583
829	7.76900668682672
830	7.77408668774223
831	7.77916668851767
832	7.78424668917446
833	7.78932668973077
834	7.79440669020196
835	7.79948669060106
836	7.8045666909391
837	7.80964669122541
838	7.81472669146793
839	7.81980669167333
840	7.82488669184731
841	7.82996669199467
842	7.83504669211949
843	7.8401266922252
844	7.84520669231475
845	7.85028669239059
846	7.85536669245483
847	7.86044669250924
848	7.86552669255533
849	7.87060669259436
850	7.87568669262742
851	7.88076669265543
852	7.88584669267914
853	7.89092669269923
854	7.89600669271625
855	7.90108669273066
856	7.90616669274287
857	7.91124669275321
858	7.91632669276197
859	7.92140669276939
860	7.92648669277567
861	7.93156669278099
862	7.9366466927855
863	7.94172669278932
864	7.94680669279255
865	7.95188669279529
866	7.95696669279761
867	7.96204669279958
868	7.96712669280124
869	7.97220669280265
870	7.97728669280384
871	7.98236669280485
872	7.98744669280571
873	7.99252669280644
874	7.99760669280705
875	8.00268669280757
876	8.00776669280801
877	8.01284669280839
878	8.0179266928087
879	8.02300669280897
880	8.0280866928092
881	8.03316669280939
882	8.03824669280955
883	8.04332669280969
884	8.04840669280981
885	8.05348669280991
886	8.05856669280999
887	8.06364669281006
888	8.06872669281012
889	8.07380669281017
890	8.07888669281021
891	8.08396669281025
892	8.08904669281028
893	8.09412669281031
894	8.09920669281033
895	8.10428669281035
896	8.10936669281037
897	8.11444669281038
898	8.11952669281039
899	8.1246066928104
900	8.12968669281041
901	8.13476669281042
902	8.13984669281042
903	8.14492669281043
904	8.15000669281043
905	8.15508669281044
906	8.16016669281044
907	8.16524669281044
908	8.17032669281044
909	8.17540669281044
910	8.18048669281045
911	8.18556669281045
912	8.19064669281045
913	8.19572669281045
914	8.20080669281045
915	8.20588669281045
916	8.21096669281045
917	8.21604669281045
918	8.22112669281045
919	8.22620669281045
920	8.23128669281045
921	8.23636669281045
922	8.24144669281045
923	8.24652669281045
924	8.25160669281045
925	8.25668669281045
926	8.26176669281045
927	8.26684669281045
928	8.27192669281045
929	8.27700669281045
930	8.28208669281045
931	8.28716669281045
932	8.29224669281045
933	8.29732669281045
934	8.30240669281045
935	8.30748669281045
936	8.31256669281045
937	8.31764669281045
938	8.32272669281045
939	8.32780669281045
940	8.33288669281045
941	8.33796669281045
942	8.34304669281045
943	8.34812669281045
944	8.35320669281045
945	8.35828669281045
946	8.36336669281045
947	8.36844669281045
948	8.37352669281045
949	8.37860669281045
950	8.38368669281045
951	8.38876669281045
952	8.39384669281045
953	8.39892669281045
954	8.40400669281045
955	8.40908669281045
956	8.41416669281045
957	8.41924669281045
958	8.42432669281045
959	8.42940669281045
960	8.43448669281045
961	8.43956669281045
962	8.44464669281045
963	8.44972669281045
964	8.45480669281045
965	8.45988669281045
966	8.46496669281045
967	8.47004669281045
968	8.47512669281045
969	8.48020669281044
970	8.48528669281045
971	8.49036669281045
972	8.49544669281045
973	8.50052669281044
974	8.50560669281044
975	8.51068669281045
976	8.51576669281045
977	8.52084669281044
978	8.52592669281044
979	8.53100669281045
980	8.53608669281045
981	8.54116669281044
982	8.54624669281044
983	8.55132669281044
984	8.55640669281045
985	8.56148669281044
986	8.56656669281044
987	8.57164669281044
988	8.57672669281044
989	8.58180669281044
990	8.58688669281044
991	8.59196669281044
992	8.59704669281044
993	8.60212669281044
994	8.60720669281044
995	8.61228669281044
996	8.61736669281044
997	8.62244669281044
998	8.62752669281044
999	8.63260669281044
1000	8.63768669281044
1001	8.64276669281044
1002	8.64784669281044
1003	8.65292669281044
1004	8.65800669281044
1005	8.66308669281044
1006	8.66816669281044
1007	8.67324669281044
1008	8.67832669281044
1009	8.68340669281044
1010	8.68848669281044
1011	8.69356669281044
1012	8.69864669281044
1013	8.70372669281044
1014	8.70880669281044
1015	8.71388669281044
1016	8.71896669281044
1017	8.72404669281044
1018	8.72912669281044
1019	8.73420669281044
1020	8.73928669281044
1021	8.74436669281044
1022	8.74944669281044
1023	8.75452669281044
1024	8.75960669281044
1025	8.76468669281044
1026	8.76976669281044
1027	8.77484669281044
1028	8.77992669281044
1029	8.78500669281044
1030	8.79008669281044
1031	8.79516669281044
1032	8.80024669281044
1033	8.80532669281044
1034	8.81040669281044
1035	8.81548669281044
1036	8.82056669281044
1037	8.82564669281044
1038	8.83072669281044
1039	8.83580669281044
1040	8.84088669281044
1041	8.84596669281044
1042	8.85104669281044
1043	8.85612669281044
1044	8.86120669281044
1045	8.86628669281044
1046	8.87136669281044
1047	8.87644669281044
1048	8.88152669281044
1049	8.88660669281044
1050	8.89168669281044
1051	8.89676669281044
1052	8.90184669281044
1053	8.90692669281044
1054	8.91200669281044
1055	8.91708669281044
1056	8.92216669281044
1057	8.92724669281044
1058	8.93232669281044
1059	8.93740669281044
1060	8.94248669281044
1061	8.94756669281044
1062	8.95264669281044
1063	8.95772669281044
1064	8.96280669281044
1065	8.96788669281044
1066	8.97296669281044
1067	8.97804669281044
1068	8.98312669281044
1069	8.98820669281044
1070	8.99328669281044
1071	8.99836669281044
1072	9.00344669281044
1073	9.00852669281044
1074	9.01360669281044
1075	9.01868669281044
1076	9.02376669281044
1077	9.02884669281044
1078	9.03392669281044
1079	9.03900669281044
1080	9.04408669281044
1081	9.04916669281044
1082	9.05424669281044
1083	9.05932669281044
1084	9.06440669281044
1085	9.06948669281044
1086	9.07456669281044
1087	9.07964669281044
1088	9.08472669281044
1089	9.08980669281044
1090	9.09488669281044
1091	9.09996669281044
1092	9.10504669281044
1093	9.11012669281044
1094	9.11520669281044
1095	9.12028669281044
1096	9.12536669281044
1097	9.13044669281044
1098	9.13552669281044
1099	9.14060669281044
1100	9.14568669281044
1101	9.15076669281044
1102	9.15584669281044
1103	9.16092669281044
1104	9.16600669281044
1105	9.17108669281044
1106	9.17616669281044
1107	9.18124669281044
1108	9.18632669281043
1109	9.19140669281044
1110	9.19648669281044
1111	9.20156669281043
1112	9.20664669281043
1113	9.21172669281044
1114	9.21680669281044
1115	9.22188669281043
1116	9.22696669281043
1117	9.23204669281043
1118	9.23712669281044
1119	9.24220669281043
1120	9.24728669281043
1121	9.25236669281043
1122	9.25744669281044
1123	9.26252669281043
1124	9.26760669281043
1125	9.27268669281043
1126	9.27776669281043
1127	9.28284669281043
1128	9.28792669281043
1129	9.29300669281043
1130	9.29808669281043
1131	9.30316669281043
1132	9.30824669281043
1133	9.31332669281043
1134	9.31840669281043
1135	9.32348669281043
1136	9.32856669281043
1137	9.33364669281043
1138	9.33872669281043
1139	9.34380669281043
1140	9.34888669281043
1141	9.35396669281043
1142	9.35904669281043
1143	9.36412669281043
1144	9.36920669281043
1145	9.37428669281043
1146	9.37936669281043
1147	9.38444669281043
1148	9.38952669281043
1149	9.39460669281043
1150	9.39968669281043
1151	9.40476669281043
1152	9.40984669281043
1153	9.41492669281043
1154	9.42000669281043
1155	9.42508669281043
1156	9.43016669281043
1157	9.43524669281043
1158	9.44032669281043
1159	9.44540669281043
1160	9.45048669281043
1161	9.45556669281043
1162	9.46064669281043
1163	9.46572669281043
1164	9.47080669281043
1165	9.47588669281043
1166	9.48096669281043
1167	9.48604669281043
1168	9.49112669281043
1169	9.49620669281043
1170	9.50128669281043
1171	9.50636669281043
1172	9.51144669281043
1173	9.51652669281043
1174	9.52160669281043
1175	9.52668669281043
1176	9.53176669281043
1177	9.53684669281043
1178	9.54192669281043
1179	9.54700669281043
1180	9.55208669281043
1181	9.55716669281043
1182	9.56224669281043
1183	9.56732669281043
1184	9.57240669281043
1185	9.57748669281043
1186	9.58256669281043
1187	9.58764669281043
1188	9.59272669281043
1189	9.59780669281043
1190	9.60288669281043
1191	9.60796669281043
1192	9.61304669281043
1193	9.61812669281043
1194	9.62320669281043
1195	9.62828669281043
1196	9.63336669281043
1197	9.63844669281043
1198	9.64352669281043
1199	9.64860669281043
1200	9.65368669281043
1201	9.65876669281043
1202	9.66384669281043
1203	9.66892669281043
1204	9.67400669281043
1205	9.67908669281043
1206	9.68416669281043
1207	9.68924669281043
1208	9.69432669281043
1209	9.69940669281043
1210	9.70448669281043
1211	9.70956669281043
1212	9.71464669281043
1213	9.71972669281043
1214	9.72480669281043
1215	9.72988669281043
1216	9.73496669281043
1217	9.74004669281043
1218	9.74512669281043
1219	9.75020669281043
1220	9.75528669281043
1221	9.76036669281043
1222	9.76544669281043
1223	9.77052669281043
1224	9.77560669281043
1225	9.78068669281043
1226	9.78576669281043
1227	9.79084669281043
1228	9.79592669281043
1229	9.80100669281043
1230	9.80608669281043
1231	9.81116669281043
1232	9.81624669281043
1233	9.82132669281043
1234	9.82640669281043
1235	9.83148669281043
1236	9.83656669281043
1237	9.84164669281043
1238	9.84672669281043
1239	9.85180669281043
1240	9.85688669281043
1241	9.86196669281043
1242	9.86704669281042
1243	9.87212669281043
1244	9.87720669281043
1245	9.88228669281043
1246	9.88736669281042
1247	9.89244669281043
1248	9.89752669281043
1249	9.90260669281043
1250	9.90768669281042
1251	9.91276669281042
1252	9.91784669281043
1253	9.92292669281042
1254	9.92800669281042
1255	9.93308669281042
1256	9.93816669281043
1257	9.94324669281042
1258	9.94832669281042
1259	9.95340669281042
1260	9.95848669281042
1261	9.96356669281042
1262	9.96864669281042
1263	9.97372669281042
1264	9.97880669281042
1265	9.98388669281042
1266	9.98896669281042
1267	9.99404669281042
1268	9.99912669281042
1269	10.0042066928104
1270	10.0092866928104
1271	10.0143666928104
1272	10.0194466928104
1273	10.0245266928104
1274	10.0296066928104
1275	10.0346866928104
1276	10.0397666928104
1277	10.0448466928104
1278	10.0499266928104
1279	10.0550066928104
1280	10.0600866928104
1281	10.0651666928104
1282	10.0702466928104
1283	10.0753266928104
1284	10.0804066928104
1285	10.0854866928104
1286	10.0905666928104
1287	10.0956466928104
1288	10.1007266928104
1289	10.1058066928104
1290	10.1108866928104
1291	10.1159666928104
1292	10.1210466928104
1293	10.1261266928104
1294	10.1312066928104
1295	10.1362866928104
1296	10.1413666928104
1297	10.1464466928104
1298	10.1515266928104
1299	10.1566066928104
1300	10.1616866928104
1301	10.1667666928104
1302	10.1718466928104
1303	10.1769266928104
1304	10.1820066928104
1305	10.1870866928104
1306	10.1921666928104
1307	10.1972466928104
1308	10.2023266928104
1309	10.2074066928104
1310	10.2124866928104
1311	10.2175666928104
1312	10.2226466928104
1313	10.2277266928104
1314	10.2328066928104
1315	10.2378866928104
1316	10.2429666928104
1317	10.2480466928104
1318	10.2531266928104
1319	10.2582066928104
1320	10.2632866928104
1321	10.2683666928104
1322	10.2734466928104
1323	10.2785266928104
1324	10.2836066928104
1325	10.2886866928104
1326	10.2937666928104
1327	10.2988466928104
1328	10.3039266928104
1329	10.3090066928104
1330	10.3140866928104
1331	10.3191666928104
1332	10.3242466928104
1333	10.3293266928104
1334	10.3344066928104
1335	10.3394866928104
1336	10.3445666928104
1337	10.3496466928104
1338	10.3547266928104
1339	10.3598066928104
1340	10.3648866928104
1341	10.3699666928104
1342	10.3750466928104
1343	10.3801266928104
1344	10.3852066928104
1345	10.3902866928104
1346	10.3953666928104
1347	10.4004466928104
1348	10.4055266928104
1349	10.4106066928104
1350	10.4156866928104
1351	10.4207666928104
1352	10.4258466928104
1353	10.4309266928104
1354	10.4360066928104
1355	10.4410866928104
1356	10.4461666928104
1357	10.4512466928104
1358	10.4563266928104
1359	10.4614066928104
1360	10.4664866928104
1361	10.4715666928104
1362	10.4766466928104
1363	10.4817266928104
1364	10.4868066928104
1365	10.4918866928104
1366	10.4969666928104
1367	10.5020466928104
1368	10.5071266928104
1369	10.5122066928104
1370	10.5172866928104
1371	10.5223666928104
1372	10.5274466928104
1373	10.5325266928104
1374	10.5376066928104
1375	10.5426866928104
1376	10.5477666928104
1377	10.5528466928104
1378	10.5579266928104
1379	10.5630066928104
1380	10.5680866928104
1381	10.5731666928104
